GROUP,RAT,AGE,BLOCK,DAY,TRIAL,TYPE,START,LAT,PATH,CMDS,MNDS,Q1TM,Q2TM,Q3TM,Q4TM,PLTCRS,SPEED,GROUP.RAT,,
RWM14,4,24,Block3,Day06,Trial2,Train,S,14.71,226.76,4689.48,31.9,0,0,10.31,4.4,1,15.52,RWM14.4,,
RWM14,4,24,Block3,Day06,Trial3,Probe,W,30.13,687.11,12838.3,42.65,1.8,2.4,15.52,10.41,2,22.88,RWM14.4,,
RWM14,4,24,Block4,Day07,Trial1,Train,S,7.71,100.03,1001.56,13.01,0,0,7.71,0,2,13.15,RWM14.4,,
RWM14,4,24,Block4,Day07,Trial2,Train,N,90.19,1739.47,55874.46,62.01,17.52,43.24,16.22,13.21,0,19.31,RWM14.4,,
RWM14,4,24,Block4,Day07,Trial3,Train,W,19.72,330.21,11516.74,58.46,0,0,5.11,14.61,1,16.83,RWM14.4,,
RWM14,4,24,Block4,Day08,Trial1,Train,E,11.51,194.16,2437.08,21.19,0,2.2,9.31,0,1,17.01,RWM14.4,,
RWM14,4,24,Block4,Day08,Trial2,Train,S,9.71,155.7,1992.55,20.54,0,0,8.11,1.6,1,16.2,RWM14.4,,
RWM14,4,24,Block4,Day08,Trial3,Probe,N,30.13,708.4,13362.47,44.39,6.81,5.61,14.91,2.8,2,23.59,RWM14.4,,
RWM14,4,24,Block6,Day09,Trial1,Cue,SW,6.61,154.55,5722,86.7,0.7,1.6,0,4.3,#NULL!,23.75,RWM14.4,,
RWM14,4,24,Block6,Day09,Trial2,Cue,SW,19.12,402.9,12007.59,62.87,3.1,6.21,7.01,2.8,#NULL!,21.18,RWM14.4,,
RWM14,4,24,Block6,Day09,Trial3,Cue,SE,6.71,155.04,4397.75,65.64,3.8,1,1.9,0,#NULL!,23.47,RWM14.4,,
RWM14,4,24,Block6,Day09,Trial4,Cue,SE,8.11,183.47,7823.65,97.8,3,0,1.4,3.7,#NULL!,23.5,RWM14.4,,
RWM14,4,24,Block6,Day09,Trial5,Cue,NE,9.01,185.92,4429.1,49.21,0,4.9,2.6,1.5,#NULL!,20.87,RWM14.4,,
RWM14,4,24,Block6,Day09,Trial6,Cue,NW,10.21,238.65,10810.35,105.98,1.6,0,4,4.6,#NULL!,23.61,RWM14.4,,
RWM14,5,24,Block1,Day01,Trial1,Train,N,90.19,1460.08,68924.15,77.7,27.93,23.92,16.42,21.92,0,16.73,RWM14.5,,
RWM14,5,24,Block1,Day01,Trial2,Train,W,37.14,631.11,24132.73,67.04,9.41,6.41,11.31,10.01,1,18.12,RWM14.5,,
RWM14,5,24,Block1,Day01,Trial3,Train,E,90.09,1208.17,57800.9,71.18,22.02,28.73,17.72,21.62,0,16.35,RWM14.5,,
RWM14,5,24,Block1,Day02,Trial1,Train,S,52.35,811.19,31002.28,59.28,6.01,4.4,27.43,14.51,0,15.52,RWM14.5,,
RWM14,5,24,Block1,Day02,Trial2,Train,E,41.44,922.08,30788.22,74.37,11.31,15.42,10.21,4.5,1,22.3,RWM14.5,,
RWM14,5,24,Block1,Day02,Trial3,Probe,N,30.13,574.69,22850.01,75.91,7.21,17.72,3.3,1.9,0,19.14,RWM14.5,,
RWM14,5,24,Block2,Day03,Trial1,Train,E,90.19,1867.13,63370.55,70.33,28.83,30.73,11.51,19.12,0,20.73,RWM14.5,,
RWM14,5,24,Block2,Day03,Trial2,Train,W,42.34,850.43,18378.27,43.45,6.81,8.01,20.62,6.91,1,20.13,RWM14.5,,
RWM14,5,24,Block2,Day03,Trial3,Train,N,53.95,967.24,36019.41,66.83,18.92,16.02,12.31,6.71,1,17.96,RWM14.5,,
RWM14,5,24,Block2,Day04,Trial1,Train,S,5.51,66.8,456.11,8.29,0,0,5.51,0,1,12.36,RWM14.5,,
RWM14,5,24,Block2,Day04,Trial2,Train,E,13.11,208.28,3565.82,27.22,1.6,5.71,5.81,0,1,16.01,RWM14.5,,
RWM14,5,24,Block2,Day04,Trial3,Probe,W,30.13,581.38,22913.52,76.12,9.31,3.5,5.81,11.51,0,19.36,RWM14.5,,
RWM14,5,24,Block3,Day05,Trial1,Train,W,26.43,409.95,15527.92,58.82,0.1,0,8.11,18.22,1,15.57,RWM14.5,,
RWM14,5,24,Block3,Day05,Trial2,Train,N,35.94,677.9,20507.92,57.13,13.01,13.51,6.01,3.4,1,18.92,RWM14.5,,
RWM14,5,24,Block3,Day05,Trial3,Train,S,19.32,349.47,5741.04,29.75,0,0,15.72,3.6,1,18.18,RWM14.5,,
RWM14,5,24,Block3,Day06,Trial1,Train,E,10.61,124.44,2475.03,23.35,0,6.01,4.6,0,1,11.84,RWM14.5,,
RWM14,5,24,Block3,Day06,Trial2,Train,S,6.01,61.78,785.17,13.09,0,0,6.01,0,1,10.46,RWM14.5,,
RWM14,5,24,Block3,Day06,Trial3,Probe,W,30.13,602.66,18304.57,60.81,3.1,4.3,7.21,15.52,1,20.07,RWM14.5,,
RWM14,5,24,Block4,Day07,Trial1,Train,S,73.27,1034.08,34255.5,50.45,6.41,1.3,33.83,31.73,1,16.48,RWM14.5,,
RWM14,5,24,Block4,Day07,Trial2,Train,N,36.44,675.35,20731.51,56.95,9.11,15.12,7.91,4.3,1,18.59,RWM14.5,,
RWM14,5,24,Block4,Day07,Trial3,Train,W,18.52,362.05,12516.24,67.66,7.21,2.5,4.2,4.6,1,19.66,RWM14.5,,
RWM14,5,24,Block4,Day08,Trial1,Train,E,12.91,59.2,776.22,6.02,0,1.5,11.41,0,1,4.62,RWM14.5,,
RWM14,5,24,Block4,Day08,Trial2,Train,S,23.32,399.18,8659.21,37.16,0,0,14.01,9.31,1,17.19,RWM14.5,,
RWM14,5,24,Block4,Day08,Trial3,Probe,N,30.13,722.67,17945.66,59.62,8.11,12.71,6.01,3.3,0,24.06,RWM14.5,,
RWM14,5,24,Block6,Day09,Trial1,Cue,SW,25.13,402.82,15811.25,62.99,4,10.01,0,11.11,#NULL!,16.1,RWM14.5,,
RWM14,5,24,Block6,Day09,Trial2,Cue,SW,6.81,154.42,6016.85,88.48,0,1.4,3.1,2.3,#NULL!,23.02,RWM14.5,,
RWM14,5,24,Block6,Day09,Trial3,Cue,SE,6.61,445.21,5131.76,77.75,2.7,0,2.8,1.1,#NULL!,68.43,RWM14.5,,
RWM14,5,24,Block6,Day09,Trial4,Cue,SE,6.71,218.55,6900.82,103,2.6,0,0.3,3.8,#NULL!,33.08,RWM14.5,,
RWM14,5,24,Block6,Day09,Trial5,Cue,NE,5.61,153.8,2678.55,47.83,0,2.6,2.1,0.9,#NULL!,27.94,RWM14.5,,
RWM14,5,24,Block6,Day09,Trial6,Cue,NW,6.11,146.1,4038.19,66.2,2.3,0.2,3.6,0,#NULL!,24.33,RWM14.5,,
RWM14,6,24,Block1,Day01,Trial1,Train,N,90.09,1786.43,62816.16,69.87,32.23,15.72,30.03,12.11,0,19.9,RWM14.6,,
RWM14,6,24,Block1,Day01,Trial2,Train,W,90.19,1601.32,70507.53,78.25,29.33,30.33,13.01,17.52,0,17.77,RWM14.6,,
RWM14,6,24,Block1,Day01,Trial3,Train,E,16.82,333.97,6646.85,39.56,0.8,5.71,5.81,4.5,2,19.98,RWM14.6,,
RWM14,6,24,Block1,Day02,Trial1,Train,S,90.19,2446.53,70844.57,78.63,26.33,16.52,27.83,19.52,1,27.16,RWM14.6,,
RWM14,6,24,Block1,Day02,Trial2,Train,E,19.52,310.98,6865.55,35.21,2,4,10.61,2.9,2,16.01,RWM14.6,,
RWM14,6,24,Block1,Day02,Trial3,Probe,N,30.13,794.69,21987.05,73.05,10.41,4.9,7.61,7.21,1,26.46,RWM14.6,,
RWM14,6,24,Block2,Day03,Trial1,Train,E,85.29,2086.89,59118.85,69.39,19.22,22.52,24.22,19.32,1,24.5,RWM14.6,,
RWM14,6,24,Block2,Day03,Trial2,Train,W,43.24,1001.56,24697.71,57.17,6.91,8.41,15.82,12.11,1,23.21,RWM14.6,,
RWM14,6,24,Block2,Day03,Trial3,Train,N,90.19,2040.02,74550.3,82.74,34.13,30.83,10.51,14.71,0,22.64,RWM14.6,,
RWM14,6,24,Block2,Day04,Trial1,Train,S,21.72,538.6,13922.51,64.16,4.6,4.3,8.61,4.2,1,24.91,RWM14.6,,
RWM14,6,24,Block2,Day04,Trial2,Train,E,45.15,1236.21,26735.15,59.28,10.61,10.61,15.82,8.11,1,27.44,RWM14.6,,
RWM14,6,24,Block2,Day04,Trial3,Probe,W,30.13,771.61,20538,68.23,10.81,2.7,9.71,6.91,1,25.69,RWM14.6,,
RWM14,6,24,Block3,Day05,Trial1,Train,W,42.94,1011.26,27250.68,63.52,9.81,10.91,8.31,13.91,1,23.6,RWM14.6,,
RWM14,6,24,Block3,Day05,Trial2,Train,N,37.34,799.25,20521.47,55.02,10.61,6.31,12.91,7.51,1,21.46,RWM14.6,,
RWM14,6,24,Block3,Day05,Trial3,Train,S,41.64,833.13,18957.08,45.57,6.81,2.1,22.12,10.61,1,20.06,RWM14.6,,
RWM14,6,24,Block3,Day06,Trial1,Train,E,16.72,379.89,9520.6,57.01,3.5,3.2,6.41,3.6,1,22.86,RWM14.6,,
RWM14,6,24,Block3,Day06,Trial2,Train,S,78.88,1868.14,45899.84,58.25,14.91,6.71,29.33,27.93,1,23.71,RWM14.6,,
RWM14,6,24,Block3,Day06,Trial3,Probe,W,30.13,673.19,17354.6,57.66,3.4,3.5,11.81,11.41,1,22.42,RWM14.6,,
RWM14,6,24,Block4,Day07,Trial1,Train,S,7.61,134.56,1716.18,22.58,0,0,5.41,2.2,1,17.92,RWM14.6,,
RWM14,6,24,Block4,Day07,Trial2,Train,N,90.19,2263.41,56272.14,62.46,27.03,19.42,25.23,18.52,0,25.12,RWM14.6,,
RWM14,6,24,Block4,Day07,Trial3,Train,W,15.52,309.14,8492.5,54.79,4.5,0.8,4.2,6.01,2,20.05,RWM14.6,,
RWM14,6,24,Block4,Day08,Trial1,Train,E,33.23,678.31,12819.01,38.61,0,13.41,14.51,5.31,1,20.47,RWM14.6,,
RWM14,6,24,Block4,Day08,Trial2,Train,S,6.61,82.22,1278.23,19.37,0,0,6.61,0,1,12.64,RWM14.6,,
RWM14,6,24,Block4,Day08,Trial3,Probe,N,30.13,627.91,16992.71,56.45,8.91,2.2,11.71,7.31,0,20.91,RWM14.6,,
RWM14,6,24,Block6,Day09,Trial1,Cue,SW,6.51,158.38,5116.04,78.71,0,2.1,1.7,2.7,#NULL!,24.72,RWM14.6,,
RWM14,6,24,Block6,Day09,Trial2,Cue,SW,5.11,123.22,4869.07,95.47,0,0.4,2.1,2.6,#NULL!,24.62,RWM14.6,,
RWM14,6,24,Block6,Day09,Trial3,Cue,SE,15.32,392.13,12045.15,86.04,2.9,0,10.81,1.6,#NULL!,28.18,RWM14.6,,
RWM14,6,24,Block6,Day09,Trial4,Cue,SE,4.7,122.18,4057.55,86.33,2.6,0,0.4,1.7,#NULL!,26.54,RWM14.6,,
RWM14,6,24,Block6,Day09,Trial5,Cue,NE,5.71,144.27,2644.21,46.39,1.2,2.7,0,1.8,#NULL!,25.74,RWM14.6,,
RWM14,6,24,Block6,Day09,Trial6,Cue,NW,6.71,166.19,4204.61,62.76,3.1,1.3,2.3,0,#NULL!,25.16,RWM14.6,,
RWM14,7,24,Block1,Day01,Trial1,Train,N,90.19,1557.37,78422.03,87.04,42.94,10.71,11.71,24.82,0,17.29,RWM14.7,,
RWM14,7,24,Block1,Day01,Trial2,Train,W,90.19,1447.46,67927.73,75.39,33.83,38.94,5.91,11.51,0,16.07,RWM14.7,,
RWM14,7,24,Block1,Day01,Trial3,Train,E,40.94,606.99,29465.86,72.04,17.12,16.42,5.31,2.1,1,14.86,RWM14.7,,
RWM14,7,24,Block1,Day02,Trial1,Train,S,90.19,2042.72,78631.95,87.27,36.34,26.93,9.81,17.12,0,22.67,RWM14.7,,
RWM14,7,24,Block1,Day02,Trial2,Train,E,90.19,1669.68,71141.68,78.96,42.04,25.73,14.81,7.61,1,18.53,RWM14.7,,
RWM14,7,24,Block1,Day02,Trial3,Probe,N,30.13,484.6,18632.85,61.9,13.21,4.6,11.71,0.6,0,16.14,RWM14.7,,
RWM14,7,24,Block2,Day03,Trial1,Train,E,16.22,247.18,5126.64,31.65,0.3,9.61,5.61,0.7,1,15.34,RWM14.7,,
RWM14,7,24,Block2,Day03,Trial2,Train,W,74.37,1485.1,52315.73,70.41,29.63,10.61,18.72,15.42,1,19.99,RWM14.7,,
RWM14,7,24,Block2,Day03,Trial3,Train,N,29.73,517.85,18915.9,63.69,13.61,7.41,6.21,2.5,1,17.48,RWM14.7,,
RWM14,7,24,Block2,Day04,Trial1,Train,S,90.19,1618.13,51220.33,56.85,15.22,6.41,29.23,39.34,0,17.96,RWM14.7,,
RWM14,7,24,Block2,Day04,Trial2,Train,E,6.71,59.45,823.95,12.3,0,0.4,6.31,0,1,9,RWM14.7,,
RWM14,7,24,Block2,Day04,Trial3,Probe,W,30.13,574.01,25131.86,83.49,17.32,5.11,2.4,5.31,0,19.11,RWM14.7,,
RWM14,7,24,Block3,Day05,Trial1,Train,W,28.43,442.41,14902.42,52.47,4.3,2.4,7.41,14.31,1,15.62,RWM14.7,,
RWM14,7,24,Block3,Day05,Trial2,Train,N,26.43,453.57,17817.23,67.49,15.32,4.6,6.51,0,1,17.23,RWM14.7,,
RWM14,7,24,Block3,Day05,Trial3,Train,S,29.13,548.12,9919.16,34.09,3.2,6.31,14.01,5.61,1,18.88,RWM14.7,,
RWM14,7,24,Block3,Day06,Trial1,Train,E,30.13,460.4,12566.04,41.75,2.4,18.52,6.31,2.9,0,15.33,RWM14.7,,
RWM14,7,24,Block3,Day06,Trial2,Train,S,62.26,1237.54,39493.95,63.5,23.12,6.01,14.51,18.62,1,19.91,RWM14.7,,
RWM14,7,24,Block3,Day06,Trial3,Probe,W,30.13,542.26,19377.21,64.38,5.51,2.3,8.41,13.91,1,18.06,RWM14.7,,
RWM14,7,24,Block4,Day07,Trial1,Train,S,27.63,393.91,8764.84,31.76,0,0,20.02,7.61,1,14.31,RWM14.7,,
RWM14,7,24,Block4,Day07,Trial2,Train,N,36.14,462.73,28080.7,77.79,21.22,10.91,4,0,1,12.84,RWM14.7,,
RWM14,7,24,Block4,Day07,Trial3,Train,W,46.95,677.77,21721.88,46.32,8.01,5.01,22.42,11.51,1,14.47,RWM14.7,,
RWM14,7,24,Block4,Day08,Trial1,Train,E,27.73,571.99,17056.71,61.58,10.01,12.71,5.01,0,1,20.7,RWM14.7,,
RWM14,7,24,Block4,Day08,Trial2,Train,S,15.12,250.87,6045.91,40.04,0,6.51,5.31,3.3,1,16.71,RWM14.7,,
RWM14,7,24,Block4,Day08,Trial3,Probe,N,30.13,619.39,18357.69,60.99,9.71,8.31,7.31,4.8,0,20.63,RWM14.7,,
RWM14,7,24,Block6,Day09,Trial1,Cue,SW,6.91,160.48,6092.9,88.3,1.4,0.9,0,4.6,#NULL!,23.58,RWM14.7,,
RWM14,7,24,Block6,Day09,Trial2,Cue,SW,3.8,103.67,3089.58,81.3,0.2,1,0,2.6,#NULL!,27.99,RWM14.7,,
RWM14,7,24,Block6,Day09,Trial3,Cue,SE,5.31,147.5,4369.66,82.45,2.6,0,1.7,1,#NULL!,28.34,RWM14.7,,
RWM14,7,24,Block6,Day09,Trial4,Cue,SE,4.7,129.02,3313.98,70.51,3.1,0.3,1.3,0,#NULL!,28.02,RWM14.7,,
RWM14,7,24,Block6,Day09,Trial5,Cue,NE,5.31,141.62,2383.27,44.97,1.9,2,0,1.4,#NULL!,27.21,RWM14.7,,
RWM14,7,24,Block6,Day09,Trial6,Cue,NW,5.91,144.77,3978.23,67.43,1.4,0.8,3.7,0,#NULL!,24.94,RWM14.7,,
RWM14,8,24,Block1,Day01,Trial1,Train,E,27.33,386.29,20543.67,75.25,0.1,0,7.41,19.82,1,14.19,RWM14.8,,
RWM14,8,24,Block1,Day01,Trial2,Train,W,83.58,1212.74,57606.64,68.99,17.22,46.85,13.21,6.31,1,14.53,RWM14.8,,
RWM14,8,24,Block1,Day01,Trial3,Train,N,55.36,1022.61,37196.63,67.39,9.81,8.11,14.51,22.92,1,18.57,RWM14.8,,
RWM14,8,24,Block1,Day02,Trial1,Train,S,90.19,1925.85,71052.11,78.86,33.03,24.62,18.92,13.61,0,21.38,RWM14.8,,
RWM14,8,24,Block1,Day02,Trial2,Train,E,20.72,379.09,9640.24,46.57,3.4,5.21,8.11,4,1,18.38,RWM14.8,,
RWM14,8,24,Block1,Day02,Trial3,Probe,W,30.13,680.68,18867.8,62.68,7.61,6.01,9.01,7.51,0,22.67,RWM14.8,,
RWM14,8,24,Block2,Day03,Trial1,Train,W,19.52,390.63,9731.58,49.91,5.01,0.7,6.41,7.41,2,20.12,RWM14.8,,
RWM14,8,24,Block2,Day03,Trial2,Train,N,27.23,568.89,15394.53,56.6,4.8,5.51,6.51,10.41,1,20.97,RWM14.8,,
RWM14,8,24,Block2,Day03,Trial3,Train,S,9.51,125.45,1774.8,18.68,0,0,9.51,0,1,13.33,RWM14.8,,
RWM14,8,24,Block2,Day04,Trial1,Train,E,47.75,934.46,27258.24,57.15,11.91,20.92,9.81,5.11,1,19.61,RWM14.8,,
RWM14,8,24,Block2,Day04,Trial2,Train,S,7.61,105.9,1609.82,21.18,0,0,6.11,1.5,1,14.11,RWM14.8,,
RWM14,8,24,Block2,Day04,Trial3,Probe,W,30.13,548.49,16237.15,53.94,3.1,1.4,10.11,15.52,0,18.26,RWM14.8,,
RWM14,8,24,Block3,Day05,Trial1,Train,S,11.41,108.84,2159.49,18.94,0,0,11.41,0,1,9.62,RWM14.8,,
RWM14,8,24,Block3,Day05,Trial2,Train,N,53.25,1011.83,40414.12,75.97,24.82,5.01,8.71,14.71,1,19.04,RWM14.8,,
RWM14,8,24,Block3,Day05,Trial3,Train,W,27.43,506.54,14243.51,51.98,3.6,1.5,7.71,14.61,1,18.54,RWM14.8,,
RWM14,8,24,Block3,Day06,Trial1,Train,E,21.72,259.67,5087.61,23.45,0,8.61,13.11,0,1,12.01,RWM14.8,,
RWM14,8,24,Block3,Day06,Trial2,Train,S,8.41,100.43,1557.29,18.54,0,0,8.41,0,1,12.09,RWM14.8,,
RWM14,8,24,Block3,Day06,Trial3,Probe,N,30.13,567.9,21687.9,72.05,4.8,19.62,2.5,3.2,1,18.91,RWM14.8,,
RWM14,8,24,Block4,Day07,Trial1,Train,N,36.14,450.64,17833.64,49.4,2.1,22.82,8.01,3.2,1,12.51,RWM14.8,,
RWM14,8,24,Block4,Day07,Trial2,Train,E,20.42,202.59,4471.97,21.92,0,9.31,11.11,0,3,9.97,RWM14.8,,
RWM14,8,24,Block4,Day07,Trial3,Train,W,66.87,1257.46,40971.04,61.33,11.51,21.52,14.21,19.62,1,18.83,RWM14.8,,
RWM14,8,24,Block4,Day08,Trial1,Train,S,13.11,158.57,4176.4,31.88,0,0,7.01,6.11,1,12.19,RWM14.8,,
RWM14,8,24,Block4,Day08,Trial2,Train,E,45.45,847.15,19149.91,42.18,5.21,14.61,19.42,6.21,1,18.68,RWM14.8,,
RWM14,8,24,Block4,Day08,Trial3,Probe,N,30.13,563.31,20543.21,68.25,14.31,7.31,5.11,3.4,0,18.76,RWM14.8,,
RWM14,8,24,Block6,Day09,Trial1,Cue,SW,7.01,131.39,5487.93,78.4,1.2,1.5,0,4.3,#NULL!,19.02,RWM14.8,,
RWM14,8,24,Block6,Day09,Trial2,Cue,SW,4.2,104.09,4107.08,97.79,0.7,0.3,0,3.2,#NULL!,25.36,RWM14.8,,
RWM14,8,24,Block6,Day09,Trial3,Cue,SE,6.11,160.6,3584.87,58.77,2.9,1.1,2.1,0,#NULL!,26.74,RWM14.8,,
RWM14,8,24,Block6,Day09,Trial4,Cue,SE,3.4,92.31,1778.41,52.31,2,0.9,0.5,0,#NULL!,27.94,RWM14.8,,
RWM14,8,24,Block6,Day09,Trial5,Cue,NE,4.7,128.71,2128.5,45.29,1.2,2.1,0,1.4,#NULL!,27.95,RWM14.8,,
RWM14,8,24,Block6,Day09,Trial6,Cue,NW,6.11,155.65,3706.78,60.77,1.4,1.7,3,0,#NULL!,25.92,RWM14.8,,
RWM14,9,6,Block1,Day01,Trial1,Train,E,90.19,1533.31,54496.37,60.82,10.31,42.74,23.22,13.91,0,17.15,RWM14.9,,
RWM14,9,6,Block1,Day01,Trial2,Train,W,43.54,1009.35,26007.43,60.62,8.21,3.1,13.71,18.52,1,23.61,RWM14.9,,
RWM14,9,6,Block1,Day01,Trial3,Train,N,8.31,129.87,2446.21,34.95,4,0.3,4,0,2,19.08,RWM14.9,,
RWM14,9,6,Block1,Day02,Trial1,Train,S,31.93,1012.79,20542.74,64.4,7.01,9.51,11.11,4.3,1,31.82,RWM14.9,,
RWM14,9,6,Block1,Day02,Trial2,Train,E,10.61,292.92,4766.87,44.97,2.1,4.4,3.3,0.8,1,27.87,RWM14.9,,
RWM14,9,6,Block1,Day02,Trial3,Probe,W,30.13,769.28,16945.4,56.3,6.91,1.7,14.81,6.71,0,25.62,RWM14.9,,
RWM14,9,6,Block2,Day03,Trial1,Train,W,8.81,182.7,3039.96,34.55,0,0,5.01,3.8,1,20.98,RWM14.9,,
RWM14,9,6,Block2,Day03,Trial2,Train,N,18.22,426.78,10440,57.36,5.71,1.4,6.01,5.11,1,23.56,RWM14.9,,
RWM14,9,6,Block2,Day03,Trial3,Train,S,80.38,2085.02,50606.73,63.02,22.92,24.42,18.12,14.91,1,25.97,RWM14.9,,
RWM14,9,6,Block2,Day04,Trial1,Train,E,8.91,165.24,1349.33,15.16,0,0.5,8.41,0,1,18.76,RWM14.9,,
RWM14,9,6,Block2,Day04,Trial2,Train,S,56.46,1349.75,33559.81,59.5,15.52,24.02,11.21,5.71,1,23.95,RWM14.9,,
RWM14,9,6,Block2,Day04,Trial3,Probe,W,30.13,858.04,19231.42,63.89,10.21,9.51,6.01,4.4,0,28.57,RWM14.9,,
RWM14,9,6,Block3,Day05,Trial1,Train,S,11.21,189.95,2690.88,24.03,0,0,8.11,3.1,1,17.1,RWM14.9,,
RWM14,9,6,Block3,Day05,Trial2,Train,N,23.22,531.06,13075.65,56.36,8.01,5.51,7.31,2.4,1,22.97,RWM14.9,,
RWM14,9,6,Block3,Day05,Trial3,Train,W,10.21,208.46,3822.69,37.48,2.2,2,5.21,0.8,1,20.62,RWM14.9,,
RWM14,9,6,Block3,Day06,Trial1,Train,E,5.11,65.27,363.72,7.13,0,0.5,4.6,0,1,13.04,RWM14.9,,
RWM14,9,6,Block3,Day06,Trial2,Train,S,32.23,791.36,17382.97,53.98,7.81,12.71,4.6,7.11,2,24.63,RWM14.9,,
RWM14,9,6,Block3,Day06,Trial3,Probe,N,30.13,581.1,12025.34,39.95,2.3,9.51,14.61,3.7,0,19.35,RWM14.9,,
RWM14,9,6,Block4,Day07,Trial1,Train,N,7.21,132.92,1971.18,27.38,0.7,2.1,4.4,0,1,18.7,RWM14.9,,
RWM14,9,6,Block4,Day07,Trial2,Train,E,30.53,735.35,15827.86,51.89,10.31,3.1,10.51,6.61,2,24.16,RWM14.9,,
RWM14,9,6,Block4,Day07,Trial3,Train,W,21.52,467.32,7394.55,34.39,4.3,1.7,12.81,2.7,4,21.82,RWM14.9,,
RWM14,9,6,Block4,Day08,Trial1,Train,S,17.62,366.96,5731.99,32.57,1.7,2.7,11.11,2.1,1,20.95,RWM14.9,,
RWM14,9,6,Block4,Day08,Trial2,Train,E,11.71,226.41,3916.91,33.48,0,6.71,5.01,0,1,19.5,RWM14.9,,
RWM14,9,6,Block4,Day08,Trial3,Probe,N,30.13,651.17,9178.32,30.49,1.8,5.91,17.72,4.7,3,21.68,RWM14.9,,
RWM14,9,6,Block6,Day09,Trial1,Cue,SW,10.81,214.01,7784.02,72.07,6.31,1.6,0,2.9,#NULL!,19.98,RWM14.9,,
RWM14,9,6,Block6,Day09,Trial2,Cue,SW,4.4,101.78,3951.56,89.81,0,0.7,0.8,2.9,#NULL!,23.65,RWM14.9,,
RWM14,9,6,Block6,Day09,Trial3,Cue,SE,4.5,165.77,2022.08,44.94,1.8,1.8,0.9,0,#NULL!,37.64,RWM14.9,,
RWM14,9,6,Block6,Day09,Trial4,Cue,SE,2.7,82.37,1475.77,54.66,1.4,0.6,0.7,0,#NULL!,31.65,RWM14.9,,
RWM14,9,6,Block6,Day09,Trial5,Cue,NE,5.41,152.35,2092.71,38.75,0,3.5,1.2,0.7,#NULL!,28.72,RWM14.9,,
RWM14,9,6,Block6,Day09,Trial6,Cue,NW,4,128.06,2431.03,60.78,1.3,0.8,1.9,0,#NULL!,32.8,RWM14.9,,
RWM15,1,24,Block1,Day01,Trial1,Train,E,90.19,1960.46,61841.75,68.64,11.81,34.93,29.23,14.21,0,21.76,RWM15.1,,
RWM15,1,24,Block1,Day01,Trial2,Train,W,15.42,286.09,8073.97,52.43,3.5,1.8,4.6,5.51,1,18.68,RWM15.1,,
RWM15,1,24,Block1,Day01,Trial3,Train,N,90.19,2004.58,69959.04,77.65,27.13,31.03,14.41,17.62,0,22.25,RWM15.1,,
RWM15,1,24,Block1,Day02,Trial1,Train,S,53.55,1295.24,37123.55,69.39,14.41,7.41,14.01,17.72,1,24.23,RWM15.1,,
RWM15,1,24,Block1,Day02,Trial2,Train,E,40.44,959.3,18833.68,46.62,5.01,16.92,12.91,5.61,1,23.78,RWM15.1,,
RWM15,1,24,Block1,Day02,Trial3,Probe,W,30.13,698.51,21469.68,71.33,8.91,0.1,5.71,15.42,0,23.26,RWM15.1,,
RWM15,1,24,Block2,Day03,Trial1,Train,W,79.38,1222.2,62547.47,78.87,13.01,6.41,11.91,48.05,1,15.42,RWM15.1,,
RWM15,1,24,Block2,Day03,Trial2,Train,N,26.73,310.09,19459.5,72.88,20.22,0.7,5.81,,1,11.65,RWM15.1,,
RWM15,1,24,Block2,Day03,Trial3,Train,S,5.41,63.09,529.88,9.81,,,5.41,,1,11.89,RWM15.1,,
RWM15,1,24,Block2,Day04,Trial1,Train,E,23.62,370.16,8062.14,34.16,2.8,4.2,12.51,4.1,1,15.74,RWM15.1,,
RWM15,1,24,Block2,Day04,Trial2,Train,S,8.21,93.27,1070.59,13.06,,,8.21,,1,11.5,RWM15.1,,
RWM15,1,24,Block2,Day04,Trial3,Probe,W,30.13,704.02,22474.8,74.67,5.11,2.2,4,18.82,1,23.44,RWM15.1,,
RWM15,1,24,Block3,Day05,Trial1,Train,S,8.21,114.69,1094.89,13.35,,,8.21,,1,14.14,RWM15.1,,
RWM15,1,24,Block3,Day05,Trial2,Train,N,52.75,824.46,34664.39,65.78,16.72,28.13,5.01,2.9,1,15.66,RWM15.1,,
RWM15,1,24,Block3,Day05,Trial3,Train,W,19.12,303.82,9155.38,47.93,,,6.01,13.11,1,15.97,RWM15.1,,
RWM15,1,24,Block3,Day06,Trial1,Train,E,22.52,344.33,7731.9,34.36,,6.01,10.41,6.11,2,15.36,RWM15.1,,
RWM15,1,24,Block3,Day06,Trial2,Train,S,7.61,98.62,1162.13,15.29,,,7.61,,1,13.14,RWM15.1,,
RWM15,1,24,Block3,Day06,Trial3,Probe,N,30.13,665.12,18912.14,62.83,9.91,4.3,7.31,8.61,0,22.15,RWM15.1,,
RWM15,1,24,Block4,Day07,Trial1,Train,N,43.54,784.57,15560.89,35.77,4.1,19.02,18.52,1.9,1,18.06,RWM15.1,,
RWM15,1,24,Block4,Day07,Trial2,Train,E,18.12,256.21,4117.8,22.75,,3.4,14.71,,1,14.22,RWM15.1,,
RWM15,1,24,Block4,Day07,Trial3,Train,W,10.11,149.76,3095.9,30.65,,,6.21,3.9,1,14.96,RWM15.1,,
RWM15,1,24,Block4,Day08,Trial1,Train,S,34.83,466.68,19166.06,55.07,,,12.81,22.02,1,13.44,RWM15.1,,
